mmsi,latitude,longitude,sog,cog,nav_status_code,received_at_utc,ulsan_bound,source_system,source_table,collected_at_utc,quality_flag,is_synthetic,nav_status_category
352001987.0,34.64418666666666,129.03420833333334,11.8,217.2,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440130070.0,35.158964999999995,129.42437,10.5,285.0,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
373098000.0,34.677278333333334,129.20486166666666,2.0,15.2,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440196180.0,35.06418,129.02693666666667,0.0,358.1,8,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440331980.0,35.119816666666665,129.05091666666667,0.0,325.7,8,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440130790.0,35.096151666666664,129.08343666666667,10.6,304.3,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440031170.0,35.10149833333333,129.05693,0.0,98.9,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440002690.0,35.120760000000004,129.05018666666666,0.1,346.3,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440118750.0,35.110945,129.06760666666668,7.1,166.8,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440313250.0,35.10903833333334,129.06619166666667,0.0,1.0,5,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,MOORED
440703970.0,35.123995,129.05209,0.0,0.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440714100.0,35.11992,129.05027666666666,0.0,206.5,8,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440059760.0,35.13346833333333,129.22864166666668,2.9,32.8,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440191310.0,35.12084,129.05068333333332,0.0,302.8,8,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440177280.0,35.03179,129.41181666666665,8.8,232.0,7,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440507780.0,35.00353666666667,129.07041833333332,9.1,232.3,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
563233800.0,34.87334166666667,128.91684166666667,6.6,317.2,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
677066000.0,35.05488833333333,129.02644666666666,0.3,329.2,8,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
636024694.0,34.95326166666667,129.27441333333334,11.6,212.4,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440300350.0,35.10853833333333,129.06680666666665,0.1,174.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440112390.0,35.102405,129.05870166666668,0.1,244.0,5,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,MOORED
440109540.0,35.102455,129.20257833333332,1.2,21.9,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440627000.0,35.08928166666667,129.09408666666667,7.7,167.7,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440314810.0,35.122150000000005,129.05117833333333,0.1,342.8,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
636025898.0,34.91048166666667,129.19990666666666,11.6,291.3,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440400010.0,35.121766666666666,129.05139666666668,0.1,229.5,8,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
441852000.0,34.92339166666667,129.20126333333332,11.1,297.1,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440030820.0,35.10979333333333,129.06837166666665,0.0,47.6,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440800305.0,35.098124999999996,129.04989833333335,0.0,171.3,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
351674000.0,35.072583333333334,129.198645,1.6,5.7,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
273897500.0,35.10331,129.06001333333333,0.0,360.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440376000.0,35.08336666666666,129.081855,0.0,96.7,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
353861000.0,35.11758333333333,129.07125,0.0,4.3,5,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,MOORED
440409920.0,34.96957166666667,129.10065666666665,9.7,222.9,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440525000.0,35.13495,129.48266666666666,1.8,40.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440656000.0,35.09622666666667,129.04745166666666,0.0,329.0,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
636019178.0,34.90115166666667,129.274295,11.7,244.8,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440035420.0,35.04936333333333,129.11562666666666,9.5,46.5,8,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440076320.0,35.049,129.39149166666667,8.2,227.2,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440654000.0,35.09623833333333,129.04736,0.0,267.3,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
636092188.0,34.91676,128.858895,10.0,333.5,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440103970.0,35.12197166666667,129.049595,0.0,321.7,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
477222600.0,34.740343333333335,129.28966666666668,14.5,235.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440044920.0,35.02536333333333,129.09009,11.2,227.2,8,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440104800.0,35.108934999999995,129.066125,0.1,343.4,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440800306.0,35.09822666666666,129.04869,0.1,24.8,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440103790.0,35.055856666666664,129.029005,10.2,213.8,1,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440605000.0,35.08265333333333,129.08030166666668,0.2,346.6,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440137230.0,35.12329,129.05512166666668,0.0,155.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
357422000.0,34.92192333333333,129.49705166666666,12.6,47.2,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
355493000.0,35.05076333333333,129.05958,0.1,269.7,1,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
538011794.0,35.00960666666666,128.91297500000002,0.0,184.1,3,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
369894000.0,35.12237833333334,129.07157,0.0,0.0,5,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,MOORED
440051540.0,35.08226666666667,129.0796,0.0,182.3,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440406120.0,35.11091833333333,129.06927000000002,0.0,233.4,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440002070.0,35.119695,129.05061666666668,0.0,5.6,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440008830.0,35.02668333333334,129.025735,5.1,18.5,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
477066600.0,35.080725,129.19257,14.7,55.7,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440627000.0,35.08837666666667,129.09445166666666,7.5,159.1,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440414070.0,35.09507,129.02841833333335,0.0,62.3,2,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
273512400.0,34.97104,129.19642833333333,10.0,234.4,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440191390.0,35.15300666666667,129.29407,1.6,30.7,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
353465000.0,34.85470833333333,129.33791333333335,11.4,295.3,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440207740.0,35.08436666666667,129.08287166666668,0.0,284.0,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440110850.0,35.09854333333333,129.03864166666668,0.0,287.7,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440107310.0,35.100458333333336,129.05176,0.0,231.8,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440200113.0,35.08431666666667,129.08276333333333,0.0,231.7,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
273293410.0,35.09518166666667,129.06999333333334,0.0,181.6,5,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,MOORED
440100580.0,35.110013333333335,129.06870666666666,0.1,127.1,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440155380.0,35.12332666666667,129.05275,0.0,60.8,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
273890710.0,35.080425,129.53217666666666,14.2,55.4,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
613321501.0,35.177906666666665,129.61907833333333,13.0,25.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
357109000.0,34.944203333333334,129.06269,7.5,0.5,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
352001979.0,34.892921666666666,129.02139333333332,9.7,199.5,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440108610.0,35.093761666666666,129.03601,0.0,54.4,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440124440.0,35.100743333333334,129.053695,0.6,250.5,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440311130.0,35.09486666666667,129.03812833333333,0.0,28.3,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440220440.0,35.11788833333333,129.07260333333335,0.1,48.3,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
441485000.0,35.026916666666665,129.15868333333333,11.4,134.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
413380760.0,35.10536666666667,129.07155666666665,0.0,45.9,5,,True,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,MOORED
440101970.0,35.10340833333333,129.17442666666668,7.5,149.8,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440148520.0,35.11033,129.06885333333332,0.0,109.5,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
636024382.0,34.944775,129.36559,15.0,33.7,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440100886.0,35.08313,129.07878,0.0,304.9,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
273389460.0,35.098153333333336,129.06466166666667,0.1,276.1,5,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,MOORED
440224730.0,34.78036833333333,129.01484,10.2,230.3,8,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
352002265.0,34.90980166666667,129.39364666666668,14.1,129.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
563299900.0,35.061233333333334,129.447765,0.3,289.1,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440103010.0,35.11264333333334,129.06839666666667,0.0,360.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
431446000.0,35.07311833333333,129.13632666666666,7.6,292.8,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
441273000.0,35.07606666666666,129.08612666666667,0.0,117.2,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
352001987.0,34.64149,129.031725,11.8,217.4,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440331980.0,35.11981333333333,129.05091333333334,0.0,305.2,8,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
352003011.0,35.08408333333333,129.38081333333332,9.0,201.8,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
352006235.0,35.103565,129.08601333333334,0.0,338.2,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
273278540.0,35.10000333333333,129.06065,0.0,155.4,5,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,MOORED
440002690.0,35.12077333333333,129.05017166666667,0.0,346.3,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440118750.0,35.109805,129.06816833333335,1.3,91.1,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
413453290.0,35.06332,129.20422166666668,1.8,264.4,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440056620.0,35.113655,129.14791166666666,0.6,213.3,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440714100.0,35.119906666666665,129.050305,0.0,206.5,8,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440053190.0,35.123095,129.05527666666666,0.0,338.1,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440059760.0,35.13396,129.22894333333335,1.4,25.1,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440092260.0,35.103385,129.08568666666667,0.0,269.2,5,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,MOORED
440067880.0,35.21888,129.48944833333334,9.2,270.1,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
563233800.0,34.87471166666667,128.91531,6.6,318.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440300350.0,35.108536666666666,129.06682333333333,0.1,174.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440314810.0,35.122175,129.051195,0.2,21.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
352002652.0,34.91981666666666,129.23554666666666,8.1,236.3,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440200000.0,35.100393333333336,129.0518766666667,0.0,20.1,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440104620.0,35.12706333333333,129.06500666666668,0.0,66.0,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440800305.0,35.09813,129.04991,0.0,171.3,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440627000.0,35.08735333333333,129.09534,7.3,138.1,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440305360.0,34.99913333333333,128.91876333333332,8.8,259.5,8,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
352002882.0,35.09804333333333,129.09459833333332,0.0,84.2,5,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,MOORED
440500300.0,35.12181666666667,129.05031666666667,0.1,316.1,8,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440525000.0,35.13531666666667,129.48306666666667,1.8,41.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440360000.0,35.133995,129.11463999999998,0.0,11.1,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440656000.0,35.09620333333333,129.04745666666665,0.0,329.0,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440806000.0,35.10612166666667,129.09371666666667,0.0,79.9,5,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,MOORED
440103020.0,35.07442,129.14929666666666,12.3,32.3,0,,True,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
636019178.0,34.89976166666667,129.27069666666665,11.8,244.3,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440009900.0,35.050235,129.00167833333333,0.1,70.1,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440404100.0,35.116705,129.04957166666665,0.1,226.9,5,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,MOORED
440144120.0,34.942348333333335,129.309965,1.6,33.6,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
636092188.0,34.919325,128.85736333333332,9.9,333.8,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
259148000.0,34.72242333333334,129.180365,13.3,35.1,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440101989.0,35.102465,129.17506666666665,7.9,147.3,5,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440047230.0,35.09751000000001,129.07070333333334,0.0,0.0,1,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
477222600.0,34.738031666666664,129.285705,14.5,235.5,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440108830.0,35.083819999999996,129.06354666666667,0.1,285.7,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440202770.0,35.09627666666667,129.06833333333333,0.1,246.2,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
413383270.0,35.01397166666666,129.1555,10.7,353.7,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440800306.0,35.098214999999996,129.04869,0.1,24.8,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
273273570.0,35.19992,129.777515,11.5,34.5,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
312866000.0,35.12662,129.46258666666665,12.2,35.3,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
441261000.0,35.012026666666664,129.22349833333334,12.0,126.8,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440108150.0,35.11101833333333,129.06922333333333,0.1,132.5,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440713100.0,35.109698333333334,129.06848666666667,0.0,3.0,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
352005751.0,35.10311,129.06023333333331,0.0,0.0,5,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,MOORED
352003243.0,34.81667,129.35229166666667,14.3,98.1,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440127670.0,35.113036666666666,129.06652333333332,1.0,11.6,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
235068051.0,34.93730166666667,128.84483833333334,9.8,327.7,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440121630.0,35.098315,129.03904500000002,0.1,247.6,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440303500.0,35.120956666666665,129.04918,0.0,27.6,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440051540.0,35.08228333333333,129.07958333333332,0.0,182.3,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
